method,repeat,image_index,path,decode_ms,preprocess_ms,h2d_ms,model_score_ms,stage_sum_ms,score
patch_layer3,0,59,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\019.png,14.984200010076165,3.9249000838026404,0.4200000548735261,7.203700020909309,26.53280016966164,5.2333831787109375
patch_layer3,0,60,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\020.png,14.904600102454424,3.9596999995410442,0.5455000791698694,6.334599922411144,25.74440010357648,4.951472282409668
patch_layer3,0,61,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\021.png,14.655000064522028,3.989799995906651,0.39329996798187494,4.580200067721307,23.61830009613186,4.783029079437256
patch_layer3,0,62,data\raw\mvtec_anomaly_detection\bottle\test\contamination\000.png,14.96430009137839,3.928899997845292,0.41610002517700195,6.820200011134148,26.129500125534832,3.85286808013916
patch_layer3,0,63,data\raw\mvtec_anomaly_detection\bottle\test\contamination\001.png,15.187200042419136,3.974399995058775,0.5477000959217548,6.341799977235496,26.05110011063516,3.2465507984161377
patch_layer3,0,64,data\raw\mvtec_anomaly_detection\bottle\test\contamination\002.png,14.463800005614758,4.0741999400779605,0.36609999369829893,4.693099996075034,23.59719993546605,3.7035810947418213
patch_layer3,0,65,data\raw\mvtec_anomaly_detection\bottle\test\contamination\003.png,14.979899977333844,3.910199971869588,0.5387000273913145,6.984899984672666,26.41369996126741,3.0024983882904053
patch_layer3,0,66,data\raw\mvtec_anomaly_detection\bottle\test\contamination\004.png,28.0931000597775,3.921199939213693,0.36069995258003473,6.6692999098449945,39.04429986141622,3.210783004760742
patch_layer3,0,67,data\raw\mvtec_anomaly_detection\bottle\test\contamination\005.png,14.849200029857457,4.020799999125302,0.36940001882612705,4.710500012151897,23.949900059960783,4.765796184539795
patch_layer3,0,68,data\raw\mvtec_anomaly_detection\bottle\test\contamination\006.png,15.491200028918684,3.9587001083418727,0.532899983227253,10.371900047175586,30.354700167663395,3.7494711875915527
patch_layer3,0,69,data\raw\mvtec_anomaly_detection\bottle\test\contamination\007.png,16.46970002911985,4.048699978739023,0.3770999610424042,5.725200055167079,26.620700024068356,5.818613529205322
patch_layer3,0,70,data\raw\mvtec_anomaly_detection\bottle\test\contamination\008.png,14.77160002104938,3.8862000219523907,0.4184999270364642,6.919700070284307,25.996000040322542,4.308223247528076
patch_layer3,0,71,data\raw\mvtec_anomaly_detection\bottle\test\contamination\009.png,16.17169997189194,4.541000002063811,0.4211999475955963,5.894500063732266,27.028399985283613,4.4941205978393555
patch_layer3,0,72,data\raw\mvtec_anomaly_detection\bottle\test\contamination\010.png,16.96729997638613,4.535000072792172,0.6652000593021512,4.77380002848804,26.941300136968493,4.349096298217773
patch_layer3,0,73,data\raw\mvtec_anomaly_detection\bottle\test\contamination\011.png,17.230199999175966,4.5019000535830855,0.4230999620631337,5.925300065428019,28.080500080250204,4.035782337188721
patch_layer3,0,74,data\raw\mvtec_anomaly_detection\bottle\test\contamination\012.png,28.54309999383986,3.9547999622300267,0.38330000825226307,6.357699981890619,39.23889994621277,3.4791979789733887
patch_layer3,0,75,data\raw\mvtec_anomaly_detection\bottle\test\contamination\013.png,14.684600057080388,3.9514999371021986,0.5767999682575464,6.521599949337542,25.734499911777675,4.929322719573975
patch_layer3,0,76,data\raw\mvtec_anomaly_detection\bottle\test\contamination\014.png,14.9671999970451,4.1649000486359,0.5646999925374985,4.843799979425967,24.540600017644465,2.977786064147949
patch_layer3,0,77,data\raw\mvtec_anomaly_detection\bottle\test\contamination\015.png,14.70649999100715,3.718600026331842,0.5430999444797635,4.961500060744584,23.92970002256334,4.451267242431641
patch_layer3,0,78,data\raw\mvtec_anomaly_detection\bottle\test\contamination\016.png,14.6828000433743,3.825899912044406,0.37869997322559357,4.7932000597938895,23.68059998843819,3.414794445037842
patch_layer3,0,79,data\raw\mvtec_anomaly_detection\bottle\test\contamination\017.png,14.876000001095235,3.868800005875528,0.5602999590337276,5.0036999164149165,24.308799882419407,5.815241813659668
patch_layer3,0,80,data\raw\mvtec_anomaly_detection\bottle\test\contamination\018.png,14.8932000156492,4.526200005784631,0.5542000290006399,4.866800038143992,24.840400088578463,4.973021507263184
patch_layer3,0,81,data\raw\mvtec_anomaly_detection\bottle\test\contamination\019.png,15.003699925728142,3.7135001039132476,0.390100060030818,4.9483999609947205,24.05570005066693,3.1189870834350586
patch_layer3,0,82,data\raw\mvtec_anomaly_detection\bottle\test\contamination\020.png,14.992899959906936,3.9280999917536974,0.5843999097123742,5.015500006265938,24.520899867638946,3.1803042888641357
patch_layer3,1,0,data\raw\mvtec_anomaly_detection\bottle\test\good\000.png,17.36719999462366,4.592099925503135,0.6092999828979373,5.103899980895221,27.672499883919954,2.677069664001465
patch_layer3,1,1,data\raw\mvtec_anomaly_detection\bottle\test\good\001.png,16.72890002373606,4.479800001718104,0.42910000775009394,4.935599979944527,26.573400013148785,2.681241512298584
patch_layer3,1,2,data\raw\mvtec_anomaly_detection\bottle\test\good\002.png,14.668599935248494,4.260500078089535,0.5716000450775027,7.09089997690171,26.591600035317242,2.7068004608154297
patch_layer3,1,3,data\raw\mvtec_anomaly_detection\bottle\test\good\003.png,15.896899974904954,4.125399980694056,0.5737999454140663,7.080499897710979,27.676599798724055,2.739800453186035
patch_layer3,1,4,data\raw\mvtec_anomaly_detection\bottle\test\good\004.png,14.849200029857457,4.114300012588501,0.5174999823793769,6.949599948711693,26.430599973537028,2.696136713027954
patch_layer3,1,5,data\raw\mvtec_anomaly_detection\bottle\test\good\005.png,15.172599931247532,4.169499967247248,0.3727000439539552,6.719099939800799,26.433899882249534,2.7214555740356445
patch_layer3,1,6,data\raw\mvtec_anomaly_detection\bottle\test\good\006.png,15.374699956737459,4.217999987304211,0.37350005004554987,4.990600049495697,24.956800043582916,2.7815847396850586
patch_layer3,1,7,data\raw\mvtec_anomaly_detection\bottle\test\good\007.png,15.268099959939718,3.808800014667213,0.5610999651253223,7.1359999710693955,26.77399991080165,2.7815937995910645
patch_layer3,1,8,data\raw\mvtec_anomaly_detection\bottle\test\good\008.png,15.581600018776953,3.858500043861568,0.5672000115737319,7.241699961014092,27.249000035226345,2.761549472808838
patch_layer3,1,9,data\raw\mvtec_anomaly_detection\bottle\test\good\009.png,15.381200006231666,3.862899960950017,0.5430999444797635,7.30719999410212,27.094399905763566,2.7066855430603027
patch_layer3,1,10,data\raw\mvtec_anomaly_detection\bottle\test\good\010.png,15.14070003759116,3.886000020429492,0.5438999505713582,6.906600086949766,26.477200095541775,2.8605611324310303
patch_layer3,1,11,data\raw\mvtec_anomaly_detection\bottle\test\good\011.png,15.156099922023714,4.000200075097382,0.5596000701189041,7.0365999126806855,26.752499979920685,2.6874186992645264
patch_layer3,1,12,data\raw\mvtec_anomaly_detection\bottle\test\good\012.png,15.186900040134788,4.081599996425211,0.37139991763979197,6.727200001478195,26.367099955677986,2.7570858001708984
patch_layer3,1,13,data\raw\mvtec_anomaly_detection\bottle\test\good\013.png,15.21920005325228,4.223400028422475,0.6030999356880784,5.041400087065995,25.087100104428828,2.7480804920196533
patch_layer3,1,14,data\raw\mvtec_anomaly_detection\bottle\test\good\014.png,15.636099968105555,4.40179998986423,0.5419000517576933,10.181999998167157,30.761800007894635,2.782339096069336
patch_layer3,1,15,data\raw\mvtec_anomaly_detection\bottle\test\good\015.png,15.947700012475252,3.93070001155138,0.5250000394880772,7.162999943830073,27.566400007344782,2.729416608810425
patch_layer3,1,16,data\raw\mvtec_anomaly_detection\bottle\test\good\016.png,16.974199912510812,4.228500067256391,0.5512998905032873,7.115499931387603,28.869499801658094,2.753269672393799
patch_layer3,1,17,data\raw\mvtec_anomaly_detection\bottle\test\good\017.png,17.302799969911575,4.562499932944775,0.3993998980149627,7.811000104993582,30.075699905864894,2.7911739349365234
patch_layer3,1,18,data\raw\mvtec_anomaly_detection\bottle\test\good\018.png,15.75110002886504,3.9523999439552426,0.5469999741762877,9.198999963700771,29.44949991069734,2.712047815322876
patch_layer3,1,19,data\raw\mvtec_anomaly_detection\bottle\test\good\019.png,14.662900008261204,3.9263999788090587,0.4091999726369977,6.971299997530878,25.969799957238138,2.826977014541626
patch_layer3,1,20,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\000.png,15.964499907568097,4.532900056801736,0.47149998135864735,6.010600016452372,26.979499962180853,4.441296100616455
patch_layer3,1,21,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\001.png,17.02219992876053,4.512200015597045,0.4002000205218792,5.1435999339446425,27.078199898824096,4.986383438110352
patch_layer3,1,22,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\002.png,16.954999999143183,4.495500004850328,0.4064999520778656,8.370900060981512,30.22790001705289,4.023044109344482
patch_layer3,1,23,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\003.png,16.415500082075596,4.679200006648898,0.5181999877095222,7.300800061784685,28.9137001382187,4.895201683044434
patch_layer3,1,24,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\004.png,17.184600001201034,4.715999937616289,0.3966999938711524,7.1090999990701675,29.406399931758642,5.2673845291137695
patch_layer3,1,25,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\005.png,17.31550006661564,4.5232999837026,0.5469000898301601,7.104099960997701,29.489800101146102,4.60845422744751
patch_layer3,1,26,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\006.png,16.797899967059493,4.574900027364492,0.40959997568279505,5.1299999468028545,26.912399916909635,5.1306610107421875
patch_layer3,1,27,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\007.png,17.359600053168833,3.9471000200137496,0.5434999475255609,5.081700044684112,26.931900065392256,3.9215714931488037
patch_layer3,1,28,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\008.png,15.230800025165081,3.9762998931109905,0.5751000717282295,7.153799990192056,26.935999980196357,5.3515305519104
patch_layer3,1,29,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\009.png,14.583900105208158,4.163100034929812,0.35829993430525064,7.170099997892976,26.275400072336197,4.56941556930542
patch_layer3,1,30,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\010.png,14.771100017242134,3.971699974499643,0.5771999713033438,5.329000065103173,24.649000028148293,4.809571743011475
patch_layer3,1,31,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\011.png,14.799299999140203,3.9518000558018684,0.588799943216145,5.0706000765785575,24.410500074736774,4.734048843383789
patch_layer3,1,32,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\012.png,14.71100002527237,3.898399998433888,0.5562999285757542,5.274099996313453,24.439799948595464,4.992428302764893
patch_layer3,1,33,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\013.png,14.647000003606081,3.7449999945238233,0.39950001519173384,5.069499951787293,23.86099996510893,4.03297233581543
patch_layer3,1,34,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\014.png,14.72279999870807,3.701400011777878,0.5497999954968691,5.272499984130263,24.24649999011308,5.050409317016602
patch_layer3,1,35,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\015.png,14.686699956655502,3.7623000098392367,0.5401999223977327,5.034900037571788,24.02409992646426,5.041504383087158
patch_layer3,1,36,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\016.png,14.935499988496304,3.938599955290556,0.5867000436410308,5.5342999985441566,24.995099985972047,4.210007667541504
patch_layer3,1,37,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\017.png,14.986700029112399,3.9498000405728817,0.6285998970270157,5.383400013670325,24.94849998038262,4.592291355133057
patch_layer3,1,38,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\018.png,14.832100016064942,3.8472999585792422,0.37949997931718826,7.31930008623749,26.378200040198863,4.5799970626831055
patch_layer3,1,39,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\019.png,15.919500030577183,4.182599950581789,0.5942999850958586,8.183700032532215,28.880099998787045,4.464104175567627
patch_layer3,1,40,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\000.png,16.0886999219656,3.8459000643342733,0.5562999285757542,7.194700068794191,27.685599983669817,3.8667726516723633
patch_layer3,1,41,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\001.png,14.776899944990873,3.880899981595576,0.38760004099458456,7.382399984635413,26.427799952216446,5.003524303436279
patch_layer3,1,42,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\002.png,14.668300049379468,3.880999982357025,0.5430999444797635,7.3454000521451235,26.43780002836138,4.251944065093994
patch_layer3,1,43,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\003.png,17.44419999886304,3.847000072710216,0.4270001081749797,7.073499960824847,28.791700140573084,4.884119510650635
patch_layer3,1,44,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\004.png,14.516500057652593,4.307399969547987,0.3747999435290694,7.387699908576906,26.586399879306555,5.898160457611084
patch_layer3,1,45,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\005.png,14.770800014957786,4.095600103028119,0.5065000150352716,7.329200045205653,26.70210017822683,4.653103828430176
patch_layer3,1,46,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\006.png,14.661099994555116,3.9638999151065946,0.3834000090137124,6.13240001257509,25.140799931250513,4.667858123779297
patch_layer3,1,47,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\007.png,14.578700065612793,3.7811000365763903,0.4075999604538083,7.41700001526624,26.18440007790923,3.7877302169799805
patch_layer3,1,48,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\008.png,15.1849000249058,3.8171999622136354,0.5629999795928597,7.339500007219613,26.90459997393191,3.8025617599487305
patch_layer3,1,49,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\009.png,16.05340000241995,4.5270000118762255,0.5733000580221415,7.504999986849725,28.65870005916804,4.703930854797363
patch_layer3,1,50,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\010.png,17.05909997690469,4.719800082966685,0.46490004751831293,5.408899975009263,27.65270008239895,4.854950428009033
patch_layer3,1,51,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\011.png,15.17780008725822,4.064999986439943,0.5759999621659517,7.699999958276749,27.518799994140863,4.319806098937988
patch_layer3,1,52,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\012.png,15.893499949015677,4.501400049775839,0.548299984075129,5.425399984233081,26.368599967099726,4.648650169372559
patch_layer3,1,53,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\013.png,14.705099980346859,3.9509000489488244,0.4105000989511609,7.297999924048781,26.364500052295625,4.230384349822998
patch_layer3,1,54,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\014.png,14.593299943953753,3.949900041334331,0.547699979506433,7.763399975374341,26.854299940168858,4.0090460777282715
patch_layer3,1,55,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\015.png,14.462199993431568,4.095199983566999,0.36090007051825523,7.389800040982664,26.308100088499486,3.8369619846343994
patch_layer3,1,56,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\016.png,16.661200090311468,4.1739000007510185,0.5530000198632479,7.595400093123317,28.98350020404905,5.238334655761719
patch_layer3,1,57,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\017.png,14.980099978856742,4.223800031468272,0.5300999619066715,7.557600038126111,27.291600010357797,5.041371822357178
patch_layer3,1,58,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\018.png,15.545699978247285,5.347199970856309,0.609199982136488,8.836799999698997,30.33889993093908,5.599959373474121
patch_layer3,1,59,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\019.png,16.0297000547871,3.931499901227653,0.5489999894052744,7.505499990656972,28.015699936077,5.2333831787109375
patch_layer3,1,60,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\020.png,15.010899980552495,3.93070001155138,0.5526000168174505,8.332700002938509,27.826900011859834,4.951472282409668
patch_layer3,1,61,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\021.png,15.251300064846873,3.8843000074848533,0.41539990343153477,7.284099934622645,26.835099910385907,4.783029079437256
patch_layer3,1,62,data\raw\mvtec_anomaly_detection\bottle\test\contamination\000.png,15.295400051400065,3.9081000722944736,0.5723999347537756,7.810899987816811,27.586800046265125,3.85286808013916
patch_layer3,1,63,data\raw\mvtec_anomaly_detection\bottle\test\contamination\001.png,15.21770004183054,3.902199910953641,0.5732000572606921,7.851599948480725,27.544699958525598,3.2465507984161377
patch_layer3,1,64,data\raw\mvtec_anomaly_detection\bottle\test\contamination\002.png,14.9596999399364,4.096499993465841,0.5736000603064895,8.097799960523844,27.727599954232574,3.7035810947418213
patch_layer3,1,65,data\raw\mvtec_anomaly_detection\bottle\test\contamination\003.png,16.966699971817434,4.598099971190095,0.4488000413402915,5.346799967810512,27.360399952158332,3.0024983882904053
patch_layer3,1,66,data\raw\mvtec_anomaly_detection\bottle\test\contamination\004.png,16.58090006094426,4.096499993465841,0.5457999650388956,5.855199997313321,27.078400016762316,3.210783004760742
patch_layer3,1,67,data\raw\mvtec_anomaly_detection\bottle\test\contamination\005.png,15.000200015492737,3.991300007328391,0.5646999925374985,5.789399961940944,25.34559997729957,4.765796184539795
patch_layer3,1,68,data\raw\mvtec_anomaly_detection\bottle\test\contamination\006.png,14.742900035344064,3.916700021363795,0.3981000045314431,6.843900075182319,25.90160013642162,3.7494711875915527
patch_layer3,1,69,data\raw\mvtec_anomaly_detection\bottle\test\contamination\007.png,14.921699999831617,3.755599958822131,0.6327000446617603,5.552600021474063,24.86260002478957,5.818613529205322
patch_layer3,1,70,data\raw\mvtec_anomaly_detection\bottle\test\contamination\008.png,14.702399959787726,3.725800081156194,0.5764000816270709,5.655099987052381,24.659700109623373,4.308223247528076
patch_layer3,1,71,data\raw\mvtec_anomaly_detection\bottle\test\contamination\009.png,14.560199924744666,3.8358999881893396,0.5539000267162919,5.629600025713444,24.57959996536374,4.4941205978393555
patch_layer3,1,72,data\raw\mvtec_anomaly_detection\bottle\test\contamination\010.png,14.594900072552264,3.8094999035820365,0.5881000543013215,5.595299997366965,24.587800027802587,4.349096298217773
patch_layer3,1,73,data\raw\mvtec_anomaly_detection\bottle\test\contamination\011.png,15.515400096774101,3.927800105884671,0.43970008846372366,5.753199919126928,25.636100210249424,4.035782337188721
patch_layer3,1,74,data\raw\mvtec_anomaly_detection\bottle\test\contamination\012.png,15.066499938257039,3.998700063675642,0.5857000360265374,5.827100016176701,25.47800005413592,3.4791979789733887
patch_layer3,1,75,data\raw\mvtec_anomaly_detection\bottle\test\contamination\013.png,14.672300079837441,3.862600075080991,0.5701999180018902,8.783900062553585,27.889000135473907,4.929322719573975
patch_layer3,1,76,data\raw\mvtec_anomaly_detection\bottle\test\contamination\014.png,17.107399995438755,4.661299986764789,0.3831998910754919,7.956299930810928,30.108199804089963,2.977786064147949
patch_layer3,1,77,data\raw\mvtec_anomaly_detection\bottle\test\contamination\015.png,17.445000004954636,4.624599940143526,0.5732999416068196,8.082000073045492,30.724899959750473,4.451267242431641
patch_layer3,1,78,data\raw\mvtec_anomaly_detection\bottle\test\contamination\016.png,17.089799977838993,4.510600003413856,0.4229999613016844,8.534500026144087,30.55789996869862,3.414794445037842
patch_layer3,1,79,data\raw\mvtec_anomaly_detection\bottle\test\contamination\017.png,17.139800009317696,4.640700062736869,0.5400000372901559,7.70429999101907,30.02480010036379,5.815241813659668
patch_layer3,1,80,data\raw\mvtec_anomaly_detection\bottle\test\contamination\018.png,17.28139992337674,4.520599963143468,0.4094999749213457,8.394500007852912,30.605999869294465,4.973021507263184
patch_layer3,1,81,data\raw\mvtec_anomaly_detection\bottle\test\contamination\019.png,16.825799946673214,4.682200029492378,0.5404000403359532,8.150800014846027,30.199200031347573,3.1189870834350586
patch_layer3,1,82,data\raw\mvtec_anomaly_detection\bottle\test\contamination\020.png,17.307100002653897,4.521199967712164,0.38870004937052727,8.022399968467653,30.23939998820424,3.1803042888641357
patch_layer3,2,0,data\raw\mvtec_anomaly_detection\bottle\test\good\000.png,15.14939998742193,3.8071000017225742,0.5732000572606921,9.954400011338294,29.48410005774349,2.677069664001465
patch_layer3,2,1,data\raw\mvtec_anomaly_detection\bottle\test\good\001.png,14.440199942328036,3.809400019235909,0.5564999300986528,9.91960009559989,28.725699987262487,2.681241512298584
patch_layer3,2,2,data\raw\mvtec_anomaly_detection\bottle\test\good\002.png,14.947999967262149,4.0059000020846725,0.3912999527528882,6.164300022646785,25.509499944746494,2.7068004608154297
patch_layer3,2,3,data\raw\mvtec_anomaly_detection\bottle\test\good\003.png,14.638499938882887,3.780700033530593,0.5650999955832958,7.5888000428676605,26.573100010864437,2.739800453186035
patch_layer3,2,4,data\raw\mvtec_anomaly_detection\bottle\test\good\004.png,14.916300075128675,3.92650009598583,0.4012999124825001,8.604600094258785,27.84870017785579,2.696136713027954
patch_layer3,2,5,data\raw\mvtec_anomaly_detection\bottle\test\good\005.png,15.04710002336651,3.9192999247461557,0.39439997635781765,10.763099999167025,30.12389992363751,2.7214555740356445
patch_layer3,2,6,data\raw\mvtec_anomaly_detection\bottle\test\good\006.png,14.67840000987053,4.1105999844148755,0.417300034314394,5.712099955417216,24.918399984017015,2.7815847396850586
patch_layer3,2,7,data\raw\mvtec_anomaly_detection\bottle\test\good\007.png,15.117599978111684,3.8106999127194285,0.3845000173896551,8.196700015105307,27.509499923326075,2.7815937995910645
patch_layer3,2,8,data\raw\mvtec_anomaly_detection\bottle\test\good\008.png,14.916300075128675,3.8910999428480864,0.557800056412816,7.91459996253252,27.279800036922097,2.761549472808838
patch_layer3,2,9,data\raw\mvtec_anomaly_detection\bottle\test\good\009.png,14.639200060628355,3.8588999304920435,0.5497999954968691,8.015300030820072,27.06320001743734,2.7066855430603027
patch_layer3,2,10,data\raw\mvtec_anomaly_detection\bottle\test\good\010.png,17.09189999382943,4.524499992839992,0.5888999439775944,6.186200072988868,28.391500003635883,2.8605611324310303
patch_layer3,2,11,data\raw\mvtec_anomaly_detection\bottle\test\good\011.png,15.028800000436604,4.064199980348349,0.39119995199143887,10.05559996701777,29.53979989979416,2.6874186992645264
patch_layer3,2,12,data\raw\mvtec_anomaly_detection\bottle\test\good\012.png,14.644699986092746,3.9325999096035957,0.4360999446362257,9.908500011079013,28.92189985141158,2.7570858001708984
patch_layer3,2,13,data\raw\mvtec_anomaly_detection\bottle\test\good\013.png,16.470200032927096,4.659699974581599,0.5316000897437334,8.87319992762059,30.53470002487302,2.7480804920196533
patch_layer3,2,14,data\raw\mvtec_anomaly_detection\bottle\test\good\014.png,14.84580000396818,3.9464000146836042,0.3891000524163246,7.856199983507395,27.037500054575503,2.782339096069336
patch_layer3,2,15,data\raw\mvtec_anomaly_detection\bottle\test\good\015.png,14.711200026795268,3.9901999989524484,0.5366000114008784,7.8532000770792365,27.09120011422783,2.729416608810425
patch_layer3,2,16,data\raw\mvtec_anomaly_detection\bottle\test\good\016.png,14.736799988895655,4.025500034913421,0.538499909453094,7.734499988146126,27.035299921408296,2.753269672393799
patch_layer3,2,17,data\raw\mvtec_anomaly_detection\bottle\test\good\017.png,14.58479999564588,3.974099992774427,0.37839997094124556,7.9515998950228095,26.888899854384363,2.7911739349365234
patch_layer3,2,18,data\raw\mvtec_anomaly_detection\bottle\test\good\018.png,14.695200021378696,3.9152000099420547,0.5193999968469143,8.135100011713803,27.264900039881468,2.712047815322876
patch_layer3,2,19,data\raw\mvtec_anomaly_detection\bottle\test\good\019.png,14.449000009335577,4.178600036539137,0.3671000013127923,8.273900020867586,27.268600068055093,2.826977014541626
patch_layer3,2,20,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\000.png,16.933499951846898,4.629699978977442,0.5530000198632479,6.1153999995440245,28.23159995023161,4.441296100616455
patch_layer3,2,21,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\001.png,15.2666000649333,4.116599913686514,0.5536000244319439,5.981000023894012,25.91780002694577,4.986383438110352
patch_layer3,2,22,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\002.png,15.353500028140843,4.521199967712164,0.5569999339058995,6.05540000833571,26.487099938094616,4.023044109344482
patch_layer3,2,23,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\003.png,16.590400016866624,4.614699981175363,0.38400001358240843,5.95170003362,27.540800045244396,4.895201683044434
patch_layer3,2,24,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\004.png,17.396199982613325,4.557900014333427,0.5531000206246972,5.987399956211448,28.494599973782897,5.2673845291137695
patch_layer3,2,25,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\005.png,16.997599974274635,4.790700040757656,0.5865000421181321,6.205399986356497,28.58020004350692,4.60845422744751
patch_layer3,2,26,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\006.png,17.169600003398955,4.709500004537404,0.6303000263869762,6.402299972251058,28.911700006574392,5.1306610107421875
patch_layer3,2,27,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\007.png,16.568100079894066,4.554800107143819,0.5767999682575464,9.965899982489645,31.665600137785077,3.9215714931488037
patch_layer3,2,28,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\008.png,14.477599994279444,3.7484000204131007,0.534099992364645,7.079500006511807,25.839600013568997,5.3515305519104
patch_layer3,2,29,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\009.png,15.102399978786707,3.7805999163538218,0.5537000251933932,12.864200049079955,32.30089996941388,4.56941556930542
patch_layer3,2,30,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\010.png,14.339600107632577,4.096300108358264,0.36539998836815357,8.08090006466955,26.882200269028544,4.809571743011475
patch_layer3,2,31,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\011.png,14.427399961277843,4.181699943728745,0.3703000256791711,8.212100015953183,27.19149994663894,4.734048843383789
patch_layer3,2,32,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\012.png,15.462999930605292,4.513200023211539,0.3918000729754567,8.276499924249947,28.644499951042235,4.992428302764893
patch_layer3,2,33,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\013.png,16.986900009214878,4.428300075232983,0.5806999979540706,10.70910005364567,32.7050001360476,4.03297233581543
patch_layer3,2,34,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\014.png,17.224800074473023,4.5053999638184905,0.4328000359237194,8.835899992845953,30.998900067061186,5.050409317016602
patch_layer3,2,35,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\015.png,15.207599964924157,3.9860999677330256,0.546499970369041,8.254499989561737,27.99469989258796,5.041504383087158
patch_layer3,2,36,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\016.png,16.27400005236268,3.882699995301664,0.59710000641644,10.049600037746131,30.803400091826916,4.210007667541504
patch_layer3,2,37,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\017.png,14.762899954803288,4.012000048533082,0.38760004099458456,7.58590002078563,26.748400065116584,4.592291355133057
patch_layer3,2,38,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\018.png,14.602200011722744,3.802899969741702,0.5305000813677907,12.523800018243492,31.459400081075728,4.5799970626831055
patch_layer3,2,39,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\019.png,23.5310000134632,4.527400014922023,0.4414999857544899,10.296399937942624,38.796299952082336,4.464104175567627
patch_layer3,2,40,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\000.png,17.21950003411621,4.437699913978577,0.5602000746876001,8.352899923920631,30.570299946703017,3.8667726516723633
patch_layer3,2,41,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\001.png,15.443600015714765,3.835699986666441,0.5645999917760491,11.369499959982932,31.213399954140186,5.003524303436279
patch_layer3,2,42,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\002.png,15.366600011475384,4.157400107942522,0.5255000432953238,8.258100016973913,28.307600179687142,4.251944065093994
