repeat,image_index,path,pair_order,method,order_position,latency_ms,score
3,69,data\raw\mvtec_anomaly_detection\bottle\test\contamination\007.png,global_then_patch,patch_layer3,2,28.233799966983497,5.8186140060424805
3,70,data\raw\mvtec_anomaly_detection\bottle\test\contamination\008.png,patch_then_global,patch_layer3,1,26.592300040647388,4.308222770690918
3,70,data\raw\mvtec_anomaly_detection\bottle\test\contamination\008.png,patch_then_global,global,2,30.29549994971603,13.780010223388672
3,71,data\raw\mvtec_anomaly_detection\bottle\test\contamination\009.png,global_then_patch,global,1,33.29179994761944,10.758851051330566
3,71,data\raw\mvtec_anomaly_detection\bottle\test\contamination\009.png,global_then_patch,patch_layer3,2,26.25809994060546,4.494120121002197
3,72,data\raw\mvtec_anomaly_detection\bottle\test\contamination\010.png,patch_then_global,patch_layer3,1,26.95950004272163,4.349096775054932
3,72,data\raw\mvtec_anomaly_detection\bottle\test\contamination\010.png,patch_then_global,global,2,35.22159997373819,14.978759765625
3,73,data\raw\mvtec_anomaly_detection\bottle\test\contamination\011.png,global_then_patch,global,1,34.77739996742457,11.607462882995605
3,73,data\raw\mvtec_anomaly_detection\bottle\test\contamination\011.png,global_then_patch,patch_layer3,2,27.254599961452186,4.035783290863037
3,74,data\raw\mvtec_anomaly_detection\bottle\test\contamination\012.png,patch_then_global,patch_layer3,1,29.173400020226836,3.4791982173919678
3,74,data\raw\mvtec_anomaly_detection\bottle\test\contamination\012.png,patch_then_global,global,2,30.99350002594292,14.590178489685059
3,75,data\raw\mvtec_anomaly_detection\bottle\test\contamination\013.png,global_then_patch,global,1,32.46449993457645,11.32228946685791
3,75,data\raw\mvtec_anomaly_detection\bottle\test\contamination\013.png,global_then_patch,patch_layer3,2,27.27510000113398,4.929323196411133
3,76,data\raw\mvtec_anomaly_detection\bottle\test\contamination\014.png,patch_then_global,patch_layer3,1,26.816300000064075,2.977785587310791
3,76,data\raw\mvtec_anomaly_detection\bottle\test\contamination\014.png,patch_then_global,global,2,30.399200040847063,6.655355453491211
3,77,data\raw\mvtec_anomaly_detection\bottle\test\contamination\015.png,global_then_patch,global,1,33.15070003736764,11.90401554107666
3,77,data\raw\mvtec_anomaly_detection\bottle\test\contamination\015.png,global_then_patch,patch_layer3,2,26.35770000051707,4.451267242431641
3,78,data\raw\mvtec_anomaly_detection\bottle\test\contamination\016.png,patch_then_global,patch_layer3,1,28.104999917559326,3.4147942066192627
3,78,data\raw\mvtec_anomaly_detection\bottle\test\contamination\016.png,patch_then_global,global,2,28.358699986711144,9.378031730651855
3,79,data\raw\mvtec_anomaly_detection\bottle\test\contamination\017.png,global_then_patch,global,1,28.392500011250377,12.318655014038086
3,79,data\raw\mvtec_anomaly_detection\bottle\test\contamination\017.png,global_then_patch,patch_layer3,2,24.393900064751506,5.81524133682251
3,80,data\raw\mvtec_anomaly_detection\bottle\test\contamination\018.png,patch_then_global,patch_layer3,1,24.48040002491325,4.973021984100342
3,80,data\raw\mvtec_anomaly_detection\bottle\test\contamination\018.png,patch_then_global,global,2,28.002799954265356,6.627110958099365
3,81,data\raw\mvtec_anomaly_detection\bottle\test\contamination\019.png,global_then_patch,global,1,28.195600025355816,4.945805072784424
3,81,data\raw\mvtec_anomaly_detection\bottle\test\contamination\019.png,global_then_patch,patch_layer3,2,24.004300008527935,3.1189873218536377
3,82,data\raw\mvtec_anomaly_detection\bottle\test\contamination\020.png,patch_then_global,patch_layer3,1,27.70289999898523,3.1803042888641357
3,82,data\raw\mvtec_anomaly_detection\bottle\test\contamination\020.png,patch_then_global,global,2,33.31849991809577,12.403044700622559
4,0,data\raw\mvtec_anomaly_detection\bottle\test\good\000.png,global_then_patch,global,1,32.550200005061924,4.017111778259277
4,0,data\raw\mvtec_anomaly_detection\bottle\test\good\000.png,global_then_patch,patch_layer3,2,26.081300107762218,2.6770708560943604
4,1,data\raw\mvtec_anomaly_detection\bottle\test\good\001.png,patch_then_global,patch_layer3,1,26.527000009082258,2.681241273880005
4,1,data\raw\mvtec_anomaly_detection\bottle\test\good\001.png,patch_then_global,global,2,32.26830007042736,3.3643033504486084
4,2,data\raw\mvtec_anomaly_detection\bottle\test\good\002.png,global_then_patch,global,1,32.643700018525124,4.055006504058838
4,2,data\raw\mvtec_anomaly_detection\bottle\test\good\002.png,global_then_patch,patch_layer3,2,28.97879993543029,2.7068002223968506
4,3,data\raw\mvtec_anomaly_detection\bottle\test\good\003.png,patch_then_global,patch_layer3,1,30.038800090551376,2.7398006916046143
4,3,data\raw\mvtec_anomaly_detection\bottle\test\good\003.png,patch_then_global,global,2,35.09279992431402,4.034146308898926
4,4,data\raw\mvtec_anomaly_detection\bottle\test\good\004.png,global_then_patch,global,1,33.952999976463616,3.626999616622925
4,4,data\raw\mvtec_anomaly_detection\bottle\test\good\004.png,global_then_patch,patch_layer3,2,28.778399922885,2.6961357593536377
4,5,data\raw\mvtec_anomaly_detection\bottle\test\good\005.png,patch_then_global,patch_layer3,1,26.457699947059155,2.7214548587799072
4,5,data\raw\mvtec_anomaly_detection\bottle\test\good\005.png,patch_then_global,global,2,33.52310007903725,3.4188554286956787
4,6,data\raw\mvtec_anomaly_detection\bottle\test\good\006.png,global_then_patch,global,1,32.53880003467202,7.6024603843688965
4,6,data\raw\mvtec_anomaly_detection\bottle\test\good\006.png,global_then_patch,patch_layer3,2,27.124600019305944,2.781585693359375
4,7,data\raw\mvtec_anomaly_detection\bottle\test\good\007.png,patch_then_global,patch_layer3,1,26.64840000215918,2.7815933227539062
4,7,data\raw\mvtec_anomaly_detection\bottle\test\good\007.png,patch_then_global,global,2,30.400700052268803,3.7244253158569336
4,8,data\raw\mvtec_anomaly_detection\bottle\test\good\008.png,global_then_patch,global,1,33.7643000530079,4.842831134796143
4,8,data\raw\mvtec_anomaly_detection\bottle\test\good\008.png,global_then_patch,patch_layer3,2,26.64830000139773,2.761549234390259
4,9,data\raw\mvtec_anomaly_detection\bottle\test\good\009.png,patch_then_global,patch_layer3,1,26.398600079119205,2.7066855430603027
4,9,data\raw\mvtec_anomaly_detection\bottle\test\good\009.png,patch_then_global,global,2,32.4720999924466,3.3345985412597656
4,10,data\raw\mvtec_anomaly_detection\bottle\test\good\010.png,global_then_patch,global,1,30.667399987578392,4.065393924713135
4,10,data\raw\mvtec_anomaly_detection\bottle\test\good\010.png,global_then_patch,patch_layer3,2,27.14160003233701,2.860560178756714
4,11,data\raw\mvtec_anomaly_detection\bottle\test\good\011.png,patch_then_global,patch_layer3,1,26.43749990966171,2.6874184608459473
4,11,data\raw\mvtec_anomaly_detection\bottle\test\good\011.png,patch_then_global,global,2,32.93709992431104,3.5150983333587646
4,12,data\raw\mvtec_anomaly_detection\bottle\test\good\012.png,global_then_patch,global,1,32.30489999987185,3.5498414039611816
4,12,data\raw\mvtec_anomaly_detection\bottle\test\good\012.png,global_then_patch,patch_layer3,2,23.82999996189028,2.7570858001708984
4,13,data\raw\mvtec_anomaly_detection\bottle\test\good\013.png,patch_then_global,patch_layer3,1,24.44500010460615,2.7480809688568115
4,13,data\raw\mvtec_anomaly_detection\bottle\test\good\013.png,patch_then_global,global,2,28.587099979631603,3.0069215297698975
4,14,data\raw\mvtec_anomaly_detection\bottle\test\good\014.png,global_then_patch,global,1,32.21470001153648,3.568523645401001
4,14,data\raw\mvtec_anomaly_detection\bottle\test\good\014.png,global_then_patch,patch_layer3,2,24.204200017265975,2.782339096069336
4,15,data\raw\mvtec_anomaly_detection\bottle\test\good\015.png,patch_then_global,patch_layer3,1,24.232199997641146,2.729416608810425
4,15,data\raw\mvtec_anomaly_detection\bottle\test\good\015.png,patch_then_global,global,2,32.966399914585054,4.474905967712402
4,16,data\raw\mvtec_anomaly_detection\bottle\test\good\016.png,global_then_patch,global,1,32.53890003543347,3.8763203620910645
4,16,data\raw\mvtec_anomaly_detection\bottle\test\good\016.png,global_then_patch,patch_layer3,2,28.464300092309713,2.753270387649536
4,17,data\raw\mvtec_anomaly_detection\bottle\test\good\017.png,patch_then_global,patch_layer3,1,28.084799996577203,2.791172742843628
4,17,data\raw\mvtec_anomaly_detection\bottle\test\good\017.png,patch_then_global,global,2,32.14749996550381,3.6931324005126953
4,18,data\raw\mvtec_anomaly_detection\bottle\test\good\018.png,global_then_patch,global,1,33.19109999574721,4.722544193267822
4,18,data\raw\mvtec_anomaly_detection\bottle\test\good\018.png,global_then_patch,patch_layer3,2,30.950400047004223,2.7120490074157715
4,19,data\raw\mvtec_anomaly_detection\bottle\test\good\019.png,patch_then_global,patch_layer3,1,27.004800038412213,2.826977014541626
4,19,data\raw\mvtec_anomaly_detection\bottle\test\good\019.png,patch_then_global,global,2,34.48170004412532,4.360477447509766
4,20,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\000.png,global_then_patch,global,1,37.317999987863004,10.836048126220703
4,20,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\000.png,global_then_patch,patch_layer3,2,27.308200020343065,4.441296100616455
4,21,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\001.png,patch_then_global,patch_layer3,1,29.347400064580142,4.98638391494751
4,21,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\001.png,patch_then_global,global,2,31.475899973884225,10.990410804748535
4,22,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\002.png,global_then_patch,global,1,32.871600007638335,13.59360408782959
4,22,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\002.png,global_then_patch,patch_layer3,2,26.79179992992431,4.023044586181641
4,23,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\003.png,patch_then_global,patch_layer3,1,26.39200002886355,4.895201683044434
4,23,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\003.png,patch_then_global,global,2,42.67660004552454,14.632072448730469
4,24,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\004.png,global_then_patch,global,1,37.781900027766824,7.8201904296875
4,24,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\004.png,global_then_patch,patch_layer3,2,29.14910006802529,5.267384052276611
4,25,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\005.png,patch_then_global,patch_layer3,1,29.33719998691231,4.60845422744751
4,25,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\005.png,patch_then_global,global,2,35.17439996358007,5.357264041900635
4,26,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\006.png,global_then_patch,global,1,34.15730001870543,11.094615936279297
4,26,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\006.png,global_then_patch,patch_layer3,2,30.343799968250096,5.1306610107421875
4,27,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\007.png,patch_then_global,patch_layer3,1,26.02150000166148,3.9215714931488037
4,27,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\007.png,patch_then_global,global,2,32.49360003974289,12.122001647949219
4,28,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\008.png,global_then_patch,global,1,29.420000035315752,12.101668357849121
4,28,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\008.png,global_then_patch,patch_layer3,2,24.19190004002303,5.351531505584717
4,29,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\009.png,patch_then_global,patch_layer3,1,24.09850002732128,4.5694146156311035
4,29,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\009.png,patch_then_global,global,2,29.03029997833073,6.9920148849487305
4,30,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\010.png,global_then_patch,global,1,28.33890006877482,9.243770599365234
4,30,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\010.png,global_then_patch,patch_layer3,2,24.022199911996722,4.809571743011475
4,31,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\011.png,patch_then_global,patch_layer3,1,24.257199955172837,4.734049320220947
4,31,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\011.png,patch_then_global,global,2,30.38780007045716,7.065303325653076
4,32,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\012.png,global_then_patch,global,1,32.34649996738881,8.313075065612793
4,32,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\012.png,global_then_patch,patch_layer3,2,27.225299971178174,4.992427825927734
4,33,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\013.png,patch_then_global,patch_layer3,1,27.33579999767244,4.03297233581543
4,33,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\013.png,patch_then_global,global,2,33.27859996352345,12.109010696411133
4,34,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\014.png,global_then_patch,global,1,33.51659991312772,7.605070114135742
4,34,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\014.png,global_then_patch,patch_layer3,2,27.00250002089888,5.050408363342285
4,35,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\015.png,patch_then_global,patch_layer3,1,26.75790002103895,5.04150390625
4,35,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\015.png,patch_then_global,global,2,30.854800017550588,8.56758975982666
4,36,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\016.png,global_then_patch,global,1,31.73030004836619,12.617391586303711
4,36,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\016.png,global_then_patch,patch_layer3,2,26.690599974244833,4.210008144378662
4,37,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\017.png,patch_then_global,patch_layer3,1,26.242700056172907,4.592291355133057
4,37,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\017.png,patch_then_global,global,2,35.65500001423061,11.072623252868652
4,38,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\018.png,global_then_patch,global,1,35.19129997584969,13.511702537536621
4,38,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\018.png,global_then_patch,patch_layer3,2,26.87039994634688,4.579996585845947
4,39,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\019.png,patch_then_global,patch_layer3,1,28.034299961291254,4.464105606079102
4,39,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\019.png,patch_then_global,global,2,32.770599937066436,11.760765075683594
4,40,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\000.png,global_then_patch,global,1,33.388699986971915,4.970335483551025
4,40,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\000.png,global_then_patch,patch_layer3,2,26.533299940638244,3.866772174835205
4,41,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\001.png,patch_then_global,patch_layer3,1,27.256499975919724,5.003524303436279
4,41,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\001.png,patch_then_global,global,2,30.90770007111132,5.714139938354492
4,42,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\002.png,global_then_patch,global,1,32.58340002503246,7.034466743469238
4,42,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\002.png,global_then_patch,patch_layer3,2,26.60079998895526,4.251943588256836
4,43,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\003.png,patch_then_global,patch_layer3,1,26.17690002080053,4.884119510650635
4,43,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\003.png,patch_then_global,global,2,30.278800055384636,10.017216682434082
4,44,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\004.png,global_then_patch,global,1,33.40140008367598,9.319269180297852
4,44,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\004.png,global_then_patch,patch_layer3,2,26.883100043050945,5.898159503936768
4,45,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\005.png,patch_then_global,patch_layer3,1,27.12949994020164,4.653104305267334
4,45,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\005.png,patch_then_global,global,2,28.16220000386238,8.74705982208252
4,46,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\006.png,global_then_patch,global,1,28.57880003284663,8.606796264648438
4,46,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\006.png,global_then_patch,patch_layer3,2,24.032199988141656,4.667858123779297
4,47,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\007.png,patch_then_global,patch_layer3,1,24.31739994790405,3.787731170654297
4,47,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\007.png,patch_then_global,global,2,28.38009991683066,4.218528747558594
4,48,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\008.png,global_then_patch,global,1,28.449500096030533,8.423806190490723
4,48,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\008.png,global_then_patch,patch_layer3,2,28.303700033575296,3.8025622367858887
4,49,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\009.png,patch_then_global,patch_layer3,1,27.220499934628606,4.7039313316345215
4,49,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\009.png,patch_then_global,global,2,31.6547000547871,5.443728446960449
4,50,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\010.png,global_then_patch,global,1,31.70799999497831,7.249805927276611
4,50,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\010.png,global_then_patch,patch_layer3,2,29.173100017942488,4.85495138168335
4,51,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\011.png,patch_then_global,patch_layer3,1,24.942999938502908,4.319806098937988
4,51,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\011.png,patch_then_global,global,2,32.223999965935946,5.453526020050049
4,52,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\012.png,global_then_patch,global,1,35.187099943868816,10.35854721069336
4,52,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\012.png,global_then_patch,patch_layer3,2,29.0466999867931,4.648650169372559
4,53,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\013.png,patch_then_global,patch_layer3,1,27.12350001093,4.230384349822998
4,53,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\013.png,patch_then_global,global,2,33.38739997707307,5.407527923583984
4,54,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\014.png,global_then_patch,global,1,33.674900070764124,5.148087024688721
4,54,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\014.png,global_then_patch,patch_layer3,2,27.909799944609404,4.00904655456543
4,55,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\015.png,patch_then_global,patch_layer3,1,27.591000078245997,3.8369622230529785
4,55,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\015.png,patch_then_global,global,2,33.44909998122603,6.720308780670166
4,56,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\016.png,global_then_patch,global,1,33.80550001747906,5.688437461853027
4,56,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\016.png,global_then_patch,patch_layer3,2,26.222300017252564,5.2383341789245605
4,57,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\017.png,patch_then_global,patch_layer3,1,26.793699944391847,5.041371822357178
4,57,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\017.png,patch_then_global,global,2,31.49449999909848,6.591011047363281
4,58,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\018.png,global_then_patch,global,1,31.38609998859465,7.843886852264404
4,58,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\018.png,global_then_patch,patch_layer3,2,25.903700035996735,5.599959850311279
4,59,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\019.png,patch_then_global,patch_layer3,1,26.215100078843534,5.2333831787109375
4,59,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\019.png,patch_then_global,global,2,30.120300012640655,7.604405403137207
4,60,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\020.png,global_then_patch,global,1,33.20579999126494,5.945611000061035
4,60,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\020.png,global_then_patch,patch_layer3,2,28.92369998153299,4.951473236083984
4,61,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\021.png,patch_then_global,patch_layer3,1,27.195699978619814,4.783029556274414
4,61,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\021.png,patch_then_global,global,2,31.74170001875609,5.120784759521484
4,62,data\raw\mvtec_anomaly_detection\bottle\test\contamination\000.png,global_then_patch,global,1,31.381500069983304,11.471765518188477
4,62,data\raw\mvtec_anomaly_detection\bottle\test\contamination\000.png,global_then_patch,patch_layer3,2,26.234399992972612,3.85286808013916
4,63,data\raw\mvtec_anomaly_detection\bottle\test\contamination\001.png,patch_then_global,patch_layer3,1,24.237300036475062,3.246551513671875
4,63,data\raw\mvtec_anomaly_detection\bottle\test\contamination\001.png,patch_then_global,global,2,28.171699959784746,7.652298927307129
4,64,data\raw\mvtec_anomaly_detection\bottle\test\contamination\002.png,global_then_patch,global,1,28.23659998830408,7.044688701629639
4,64,data\raw\mvtec_anomaly_detection\bottle\test\contamination\002.png,global_then_patch,patch_layer3,2,24.265300016850233,3.703580856323242
4,65,data\raw\mvtec_anomaly_detection\bottle\test\contamination\003.png,patch_then_global,patch_layer3,1,24.10720009356737,3.0024991035461426
4,65,data\raw\mvtec_anomaly_detection\bottle\test\contamination\003.png,patch_then_global,global,2,32.652099966071546,4.69280481338501
4,66,data\raw\mvtec_anomaly_detection\bottle\test\contamination\004.png,global_then_patch,global,1,34.446800011210144,5.177974224090576
4,66,data\raw\mvtec_anomaly_detection\bottle\test\contamination\004.png,global_then_patch,patch_layer3,2,28.005999978631735,3.210782527923584
4,67,data\raw\mvtec_anomaly_detection\bottle\test\contamination\005.png,patch_then_global,patch_layer3,1,27.91319997049868,4.765796184539795
4,67,data\raw\mvtec_anomaly_detection\bottle\test\contamination\005.png,patch_then_global,global,2,33.547100028954446,13.80826187133789
4,68,data\raw\mvtec_anomaly_detection\bottle\test\contamination\006.png,global_then_patch,global,1,33.773800008930266,13.871113777160645
4,68,data\raw\mvtec_anomaly_detection\bottle\test\contamination\006.png,global_then_patch,patch_layer3,2,28.591500013135374,3.7494707107543945
4,69,data\raw\mvtec_anomaly_detection\bottle\test\contamination\007.png,patch_then_global,patch_layer3,1,26.960100047290325,5.8186140060424805
4,69,data\raw\mvtec_anomaly_detection\bottle\test\contamination\007.png,patch_then_global,global,2,33.634499995969236,12.646900177001953
4,70,data\raw\mvtec_anomaly_detection\bottle\test\contamination\008.png,global_then_patch,global,1,33.0443000420928,13.780010223388672
4,70,data\raw\mvtec_anomaly_detection\bottle\test\contamination\008.png,global_then_patch,patch_layer3,2,26.485699927434325,4.308222770690918
4,71,data\raw\mvtec_anomaly_detection\bottle\test\contamination\009.png,patch_then_global,patch_layer3,1,27.72220002952963,4.494120121002197
4,71,data\raw\mvtec_anomaly_detection\bottle\test\contamination\009.png,patch_then_global,global,2,34.82770000118762,10.758851051330566
4,72,data\raw\mvtec_anomaly_detection\bottle\test\contamination\010.png,global_then_patch,global,1,34.68859998974949,14.978759765625
4,72,data\raw\mvtec_anomaly_detection\bottle\test\contamination\010.png,global_then_patch,patch_layer3,2,25.981899932958186,4.349096775054932
4,73,data\raw\mvtec_anomaly_detection\bottle\test\contamination\011.png,patch_then_global,patch_layer3,1,26.161800022237003,4.035783290863037
4,73,data\raw\mvtec_anomaly_detection\bottle\test\contamination\011.png,patch_then_global,global,2,29.940900043584406,11.607462882995605
4,74,data\raw\mvtec_anomaly_detection\bottle\test\contamination\012.png,global_then_patch,global,1,31.502699945122004,14.590178489685059
4,74,data\raw\mvtec_anomaly_detection\bottle\test\contamination\012.png,global_then_patch,patch_layer3,2,25.700199999846518,3.4791982173919678
4,75,data\raw\mvtec_anomaly_detection\bottle\test\contamination\013.png,patch_then_global,patch_layer3,1,24.468400049954653,4.929323196411133
4,75,data\raw\mvtec_anomaly_detection\bottle\test\contamination\013.png,patch_then_global,global,2,31.905799987725914,11.32228946685791
4,76,data\raw\mvtec_anomaly_detection\bottle\test\contamination\014.png,global_then_patch,global,1,30.178199987858534,6.655355453491211
4,76,data\raw\mvtec_anomaly_detection\bottle\test\contamination\014.png,global_then_patch,patch_layer3,2,27.035700040869415,2.977785587310791
4,77,data\raw\mvtec_anomaly_detection\bottle\test\contamination\015.png,patch_then_global,patch_layer3,1,26.658699964173138,4.451267242431641
4,77,data\raw\mvtec_anomaly_detection\bottle\test\contamination\015.png,patch_then_global,global,2,31.814300105907023,11.90401554107666
4,78,data\raw\mvtec_anomaly_detection\bottle\test\contamination\016.png,global_then_patch,global,1,30.15329991467297,9.378031730651855
4,78,data\raw\mvtec_anomaly_detection\bottle\test\contamination\016.png,global_then_patch,patch_layer3,2,24.341000011190772,3.4147942066192627
4,79,data\raw\mvtec_anomaly_detection\bottle\test\contamination\017.png,patch_then_global,patch_layer3,1,23.97240011487156,5.81524133682251
4,79,data\raw\mvtec_anomaly_detection\bottle\test\contamination\017.png,patch_then_global,global,2,28.13270001206547,12.318655014038086
4,80,data\raw\mvtec_anomaly_detection\bottle\test\contamination\018.png,global_then_patch,global,1,28.226700029335916,6.627110958099365
4,80,data\raw\mvtec_anomaly_detection\bottle\test\contamination\018.png,global_then_patch,patch_layer3,2,23.579400032758713,4.973021984100342
4,81,data\raw\mvtec_anomaly_detection\bottle\test\contamination\019.png,patch_then_global,patch_layer3,1,23.998399963602424,3.1189873218536377
4,81,data\raw\mvtec_anomaly_detection\bottle\test\contamination\019.png,patch_then_global,global,2,27.797600021585822,4.945805072784424
4,82,data\raw\mvtec_anomaly_detection\bottle\test\contamination\020.png,global_then_patch,global,1,31.251800013706088,12.403044700622559
4,82,data\raw\mvtec_anomaly_detection\bottle\test\contamination\020.png,global_then_patch,patch_layer3,2,27.887900010682642,3.1803042888641357
