method,measurement_scope,repeat,image_index,path,latency_ms,score
patch_layer3,end_to_end,0,29,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\009.png,23.380600032396615,4.56941556930542
patch_layer3,end_to_end,0,30,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\010.png,22.878199932165444,4.809571743011475
patch_layer3,end_to_end,0,31,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\011.png,23.115800111554563,4.7340497970581055
patch_layer3,end_to_end,0,32,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\012.png,23.342200089246035,4.992428302764893
patch_layer3,end_to_end,0,33,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\013.png,22.736000013537705,4.032972812652588
patch_layer3,end_to_end,0,34,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\014.png,23.327399976551533,5.050409317016602
patch_layer3,end_to_end,0,35,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\015.png,23.210000013932586,5.041504383087158
patch_layer3,end_to_end,0,36,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\016.png,22.660300019197166,4.210008144378662
patch_layer3,end_to_end,0,37,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\017.png,23.455700022168458,4.592291831970215
patch_layer3,end_to_end,0,38,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\018.png,23.180700023658574,4.579996585845947
patch_layer3,end_to_end,0,39,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\019.png,23.074000026099384,4.464104175567627
patch_layer3,end_to_end,0,40,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\000.png,23.267999989911914,3.866772174835205
patch_layer3,end_to_end,0,41,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\001.png,23.440200020559132,5.003523826599121
patch_layer3,end_to_end,0,42,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\002.png,23.448400082997978,4.251943588256836
patch_layer3,end_to_end,0,43,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\003.png,23.732900037430227,4.884119510650635
patch_layer3,end_to_end,0,44,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\004.png,24.97689996380359,5.898159980773926
patch_layer3,end_to_end,0,45,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\005.png,24.656100082211196,4.653103828430176
patch_layer3,end_to_end,0,46,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\006.png,23.556799977086484,4.667858600616455
patch_layer3,end_to_end,0,47,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\007.png,26.21999999973923,3.7877302169799805
patch_layer3,end_to_end,0,48,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\008.png,27.0301999989897,3.8025619983673096
patch_layer3,end_to_end,0,49,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\009.png,22.989400080405176,4.703930854797363
patch_layer3,end_to_end,0,50,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\010.png,23.343199980445206,4.854950428009033
patch_layer3,end_to_end,0,51,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\011.png,24.526000022888184,4.31980562210083
patch_layer3,end_to_end,0,52,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\012.png,26.282800012268126,4.648650169372559
patch_layer3,end_to_end,0,53,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\013.png,23.210000013932586,4.230384826660156
patch_layer3,end_to_end,0,54,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\014.png,23.43589998781681,4.0090460777282715
patch_layer3,end_to_end,0,55,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\015.png,22.94109994545579,3.8369619846343994
patch_layer3,end_to_end,0,56,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\016.png,23.26290006749332,5.2383341789245605
patch_layer3,end_to_end,0,57,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\017.png,23.329599993303418,5.041371822357178
patch_layer3,end_to_end,0,58,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\018.png,23.00769998691976,5.599959850311279
patch_layer3,end_to_end,0,59,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\019.png,23.344399989582598,5.2333831787109375
patch_layer3,end_to_end,0,60,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\020.png,23.33380002528429,4.951472282409668
patch_layer3,end_to_end,0,61,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\021.png,23.307699942961335,4.783029079437256
patch_layer3,end_to_end,0,62,data\raw\mvtec_anomaly_detection\bottle\test\contamination\000.png,27.180799981579185,3.8528683185577393
patch_layer3,end_to_end,0,63,data\raw\mvtec_anomaly_detection\bottle\test\contamination\001.png,27.566100005060434,3.2465505599975586
patch_layer3,end_to_end,0,64,data\raw\mvtec_anomaly_detection\bottle\test\contamination\002.png,25.0023000407964,3.703580856323242
patch_layer3,end_to_end,0,65,data\raw\mvtec_anomaly_detection\bottle\test\contamination\003.png,24.438200052827597,3.002498149871826
patch_layer3,end_to_end,0,66,data\raw\mvtec_anomaly_detection\bottle\test\contamination\004.png,24.46989994496107,3.210782527923584
patch_layer3,end_to_end,0,67,data\raw\mvtec_anomaly_detection\bottle\test\contamination\005.png,25.14859999064356,4.765796184539795
patch_layer3,end_to_end,0,68,data\raw\mvtec_anomaly_detection\bottle\test\contamination\006.png,24.562399950809777,3.7494709491729736
patch_layer3,end_to_end,0,69,data\raw\mvtec_anomaly_detection\bottle\test\contamination\007.png,27.56239997688681,5.818613529205322
patch_layer3,end_to_end,0,70,data\raw\mvtec_anomaly_detection\bottle\test\contamination\008.png,24.965599994175136,4.308222770690918
patch_layer3,end_to_end,0,71,data\raw\mvtec_anomaly_detection\bottle\test\contamination\009.png,26.439700042828918,4.4941205978393555
patch_layer3,end_to_end,0,72,data\raw\mvtec_anomaly_detection\bottle\test\contamination\010.png,24.58720002323389,4.349096298217773
patch_layer3,end_to_end,0,73,data\raw\mvtec_anomaly_detection\bottle\test\contamination\011.png,24.777800077572465,4.035782814025879
patch_layer3,end_to_end,0,74,data\raw\mvtec_anomaly_detection\bottle\test\contamination\012.png,24.450300028547645,3.479198455810547
patch_layer3,end_to_end,0,75,data\raw\mvtec_anomaly_detection\bottle\test\contamination\013.png,24.853499955497682,4.929323196411133
patch_layer3,end_to_end,0,76,data\raw\mvtec_anomaly_detection\bottle\test\contamination\014.png,24.81370000168681,2.977785110473633
patch_layer3,end_to_end,0,77,data\raw\mvtec_anomaly_detection\bottle\test\contamination\015.png,25.13550000730902,4.451267719268799
patch_layer3,end_to_end,0,78,data\raw\mvtec_anomaly_detection\bottle\test\contamination\016.png,24.810299975797534,3.414794445037842
patch_layer3,end_to_end,0,79,data\raw\mvtec_anomaly_detection\bottle\test\contamination\017.png,24.665899924002588,5.815241813659668
patch_layer3,end_to_end,0,80,data\raw\mvtec_anomaly_detection\bottle\test\contamination\018.png,24.56469996832311,4.973021507263184
patch_layer3,end_to_end,0,81,data\raw\mvtec_anomaly_detection\bottle\test\contamination\019.png,24.40660004504025,3.1189870834350586
patch_layer3,end_to_end,0,82,data\raw\mvtec_anomaly_detection\bottle\test\contamination\020.png,24.929699953645468,3.1803040504455566
patch_layer3,end_to_end,1,0,data\raw\mvtec_anomaly_detection\bottle\test\good\000.png,25.059200008399785,2.6770694255828857
patch_layer3,end_to_end,1,1,data\raw\mvtec_anomaly_detection\bottle\test\good\001.png,25.226800004020333,2.681241512298584
patch_layer3,end_to_end,1,2,data\raw\mvtec_anomaly_detection\bottle\test\good\002.png,25.246900040656328,2.706800699234009
patch_layer3,end_to_end,1,3,data\raw\mvtec_anomaly_detection\bottle\test\good\003.png,26.392400031909347,2.739799737930298
patch_layer3,end_to_end,1,4,data\raw\mvtec_anomaly_detection\bottle\test\good\004.png,25.746700004674494,2.696135997772217
patch_layer3,end_to_end,1,5,data\raw\mvtec_anomaly_detection\bottle\test\good\005.png,27.877600048668683,2.7214555740356445
patch_layer3,end_to_end,1,6,data\raw\mvtec_anomaly_detection\bottle\test\good\006.png,27.711300062946975,2.781585216522217
patch_layer3,end_to_end,1,7,data\raw\mvtec_anomaly_detection\bottle\test\good\007.png,27.06620004028082,2.7815935611724854
patch_layer3,end_to_end,1,8,data\raw\mvtec_anomaly_detection\bottle\test\good\008.png,24.657399975694716,2.761549472808838
patch_layer3,end_to_end,1,9,data\raw\mvtec_anomaly_detection\bottle\test\good\009.png,24.646100006066263,2.706686019897461
patch_layer3,end_to_end,1,10,data\raw\mvtec_anomaly_detection\bottle\test\good\010.png,24.727700045332313,2.860560655593872
patch_layer3,end_to_end,1,11,data\raw\mvtec_anomaly_detection\bottle\test\good\011.png,24.863500031642616,2.6874186992645264
patch_layer3,end_to_end,1,12,data\raw\mvtec_anomaly_detection\bottle\test\good\012.png,24.837899953126907,2.7570858001708984
patch_layer3,end_to_end,1,13,data\raw\mvtec_anomaly_detection\bottle\test\good\013.png,27.942700078710914,2.7480809688568115
patch_layer3,end_to_end,1,14,data\raw\mvtec_anomaly_detection\bottle\test\good\014.png,25.121399899944663,2.782339096069336
patch_layer3,end_to_end,1,15,data\raw\mvtec_anomaly_detection\bottle\test\good\015.png,25.185600039549172,2.729416608810425
patch_layer3,end_to_end,1,16,data\raw\mvtec_anomaly_detection\bottle\test\good\016.png,25.121300015598536,2.7532706260681152
patch_layer3,end_to_end,1,17,data\raw\mvtec_anomaly_detection\bottle\test\good\017.png,26.81529999244958,2.791172742843628
patch_layer3,end_to_end,1,18,data\raw\mvtec_anomaly_detection\bottle\test\good\018.png,28.3964000409469,2.712047815322876
patch_layer3,end_to_end,1,19,data\raw\mvtec_anomaly_detection\bottle\test\good\019.png,28.482900001108646,2.826977014541626
patch_layer3,end_to_end,1,20,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\000.png,25.558200082741678,4.441296100616455
patch_layer3,end_to_end,1,21,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\001.png,25.44500003568828,4.986383438110352
patch_layer3,end_to_end,1,22,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\002.png,26.23049996327609,4.023044586181641
patch_layer3,end_to_end,1,23,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\003.png,24.83899996150285,4.895201683044434
patch_layer3,end_to_end,1,24,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\004.png,27.535200002603233,5.267384052276611
patch_layer3,end_to_end,1,25,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\005.png,27.841200004331768,4.60845422744751
patch_layer3,end_to_end,1,26,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\006.png,27.806000085547566,5.1306610107421875
patch_layer3,end_to_end,1,27,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\007.png,27.828000020235777,3.921571731567383
patch_layer3,end_to_end,1,28,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\008.png,28.255400015041232,5.3515305519104
patch_layer3,end_to_end,1,29,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\009.png,28.3344000345096,4.56941556930542
patch_layer3,end_to_end,1,30,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\010.png,31.07979998458177,4.809571743011475
patch_layer3,end_to_end,1,31,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\011.png,31.382899964228272,4.7340497970581055
patch_layer3,end_to_end,1,32,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\012.png,31.228600069880486,4.992428302764893
patch_layer3,end_to_end,1,33,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\013.png,31.993200071156025,4.032972812652588
patch_layer3,end_to_end,1,34,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\014.png,28.16970006097108,5.050409317016602
patch_layer3,end_to_end,1,35,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\015.png,28.071500011719763,5.041504383087158
patch_layer3,end_to_end,1,36,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\016.png,27.878399938344955,4.210008144378662
patch_layer3,end_to_end,1,37,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\017.png,30.783999944105744,4.592291831970215
patch_layer3,end_to_end,1,38,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\018.png,28.91039999667555,4.579996585845947
patch_layer3,end_to_end,1,39,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\019.png,28.958700015209615,4.464104175567627
patch_layer3,end_to_end,1,40,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\000.png,30.852399999275804,3.866772174835205
patch_layer3,end_to_end,1,41,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\001.png,29.188800021074712,5.003523826599121
patch_layer3,end_to_end,1,42,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\002.png,28.742399998009205,4.251943588256836
patch_layer3,end_to_end,1,43,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\003.png,29.59369996096939,4.884119510650635
patch_layer3,end_to_end,1,44,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\004.png,31.51199989952147,5.898159980773926
patch_layer3,end_to_end,1,45,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\005.png,28.291000053286552,4.653103828430176
patch_layer3,end_to_end,1,46,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\006.png,29.0351000148803,4.667858600616455
patch_layer3,end_to_end,1,47,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\007.png,28.271600021980703,3.7877302169799805
patch_layer3,end_to_end,1,48,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\008.png,28.361400007270277,3.8025619983673096
patch_layer3,end_to_end,1,49,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\009.png,28.9844999788329,4.703930854797363
patch_layer3,end_to_end,1,50,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\010.png,28.533500037156045,4.854950428009033
patch_layer3,end_to_end,1,51,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\011.png,28.31620001234114,4.31980562210083
patch_layer3,end_to_end,1,52,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\012.png,29.845200013369322,4.648650169372559
patch_layer3,end_to_end,1,53,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\013.png,28.664299985393882,4.230384826660156
patch_layer3,end_to_end,1,54,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\014.png,28.670900035649538,4.0090460777282715
patch_layer3,end_to_end,1,55,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\015.png,28.846499975770712,3.8369619846343994
patch_layer3,end_to_end,1,56,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\016.png,28.669400024227798,5.2383341789245605
patch_layer3,end_to_end,1,57,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\017.png,28.656400041654706,5.041371822357178
patch_layer3,end_to_end,1,58,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\018.png,29.152700095437467,5.599959850311279
patch_layer3,end_to_end,1,59,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\019.png,28.35919999051839,5.2333831787109375
patch_layer3,end_to_end,1,60,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\020.png,28.727800003252923,4.951472282409668
patch_layer3,end_to_end,1,61,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\021.png,28.841400053352118,4.783029079437256
patch_layer3,end_to_end,1,62,data\raw\mvtec_anomaly_detection\bottle\test\contamination\000.png,28.474400052800775,3.8528683185577393
patch_layer3,end_to_end,1,63,data\raw\mvtec_anomaly_detection\bottle\test\contamination\001.png,28.923399979248643,3.2465505599975586
patch_layer3,end_to_end,1,64,data\raw\mvtec_anomaly_detection\bottle\test\contamination\002.png,30.231900047510862,3.703580856323242
patch_layer3,end_to_end,1,65,data\raw\mvtec_anomaly_detection\bottle\test\contamination\003.png,28.598299948498607,3.002498149871826
patch_layer3,end_to_end,1,66,data\raw\mvtec_anomaly_detection\bottle\test\contamination\004.png,28.647500090301037,3.210782527923584
patch_layer3,end_to_end,1,67,data\raw\mvtec_anomaly_detection\bottle\test\contamination\005.png,28.578200028277934,4.765796184539795
patch_layer3,end_to_end,1,68,data\raw\mvtec_anomaly_detection\bottle\test\contamination\006.png,28.911600005812943,3.7494709491729736
patch_layer3,end_to_end,1,69,data\raw\mvtec_anomaly_detection\bottle\test\contamination\007.png,29.741500038653612,5.818613529205322
patch_layer3,end_to_end,1,70,data\raw\mvtec_anomaly_detection\bottle\test\contamination\008.png,28.899700031615794,4.308222770690918
patch_layer3,end_to_end,1,71,data\raw\mvtec_anomaly_detection\bottle\test\contamination\009.png,28.955299989320338,4.4941205978393555
patch_layer3,end_to_end,1,72,data\raw\mvtec_anomaly_detection\bottle\test\contamination\010.png,29.30160006508231,4.349096298217773
patch_layer3,end_to_end,1,73,data\raw\mvtec_anomaly_detection\bottle\test\contamination\011.png,28.79959996789694,4.035782814025879
patch_layer3,end_to_end,1,74,data\raw\mvtec_anomaly_detection\bottle\test\contamination\012.png,29.65269994456321,3.479198455810547
patch_layer3,end_to_end,1,75,data\raw\mvtec_anomaly_detection\bottle\test\contamination\013.png,28.76829996239394,4.929323196411133
patch_layer3,end_to_end,1,76,data\raw\mvtec_anomaly_detection\bottle\test\contamination\014.png,30.18480003811419,2.977785110473633
patch_layer3,end_to_end,1,77,data\raw\mvtec_anomaly_detection\bottle\test\contamination\015.png,30.142300063744187,4.451267719268799
patch_layer3,end_to_end,1,78,data\raw\mvtec_anomaly_detection\bottle\test\contamination\016.png,31.99839999433607,3.414794445037842
patch_layer3,end_to_end,1,79,data\raw\mvtec_anomaly_detection\bottle\test\contamination\017.png,30.95960000064224,5.815241813659668
patch_layer3,end_to_end,1,80,data\raw\mvtec_anomaly_detection\bottle\test\contamination\018.png,31.369499978609383,4.973021507263184
patch_layer3,end_to_end,1,81,data\raw\mvtec_anomaly_detection\bottle\test\contamination\019.png,29.25150003284216,3.1189870834350586
patch_layer3,end_to_end,1,82,data\raw\mvtec_anomaly_detection\bottle\test\contamination\020.png,29.2450999841094,3.1803040504455566
patch_layer3,end_to_end,2,0,data\raw\mvtec_anomaly_detection\bottle\test\good\000.png,29.63949996046722,2.6770694255828857
patch_layer3,end_to_end,2,1,data\raw\mvtec_anomaly_detection\bottle\test\good\001.png,28.946499922312796,2.681241512298584
patch_layer3,end_to_end,2,2,data\raw\mvtec_anomaly_detection\bottle\test\good\002.png,28.712500003166497,2.706800699234009
patch_layer3,end_to_end,2,3,data\raw\mvtec_anomaly_detection\bottle\test\good\003.png,29.779799981042743,2.739799737930298
patch_layer3,end_to_end,2,4,data\raw\mvtec_anomaly_detection\bottle\test\good\004.png,28.438700013794005,2.696135997772217
patch_layer3,end_to_end,2,5,data\raw\mvtec_anomaly_detection\bottle\test\good\005.png,28.909699991345406,2.7214555740356445
patch_layer3,end_to_end,2,6,data\raw\mvtec_anomaly_detection\bottle\test\good\006.png,29.213299974799156,2.781585216522217
patch_layer3,end_to_end,2,7,data\raw\mvtec_anomaly_detection\bottle\test\good\007.png,28.827400063164532,2.7815935611724854
patch_layer3,end_to_end,2,8,data\raw\mvtec_anomaly_detection\bottle\test\good\008.png,29.554600012488663,2.761549472808838
patch_layer3,end_to_end,2,9,data\raw\mvtec_anomaly_detection\bottle\test\good\009.png,28.961500036530197,2.706686019897461
patch_layer3,end_to_end,2,10,data\raw\mvtec_anomaly_detection\bottle\test\good\010.png,28.68820005096495,2.860560655593872
patch_layer3,end_to_end,2,11,data\raw\mvtec_anomaly_detection\bottle\test\good\011.png,28.902599937282503,2.6874186992645264
patch_layer3,end_to_end,2,12,data\raw\mvtec_anomaly_detection\bottle\test\good\012.png,30.37719998974353,2.7570858001708984
patch_layer3,end_to_end,2,13,data\raw\mvtec_anomaly_detection\bottle\test\good\013.png,29.779699980281293,2.7480809688568115
patch_layer3,end_to_end,2,14,data\raw\mvtec_anomaly_detection\bottle\test\good\014.png,29.29129998665303,2.782339096069336
patch_layer3,end_to_end,2,15,data\raw\mvtec_anomaly_detection\bottle\test\good\015.png,29.35329999309033,2.729416608810425
patch_layer3,end_to_end,2,16,data\raw\mvtec_anomaly_detection\bottle\test\good\016.png,29.70360009931028,2.7532706260681152
patch_layer3,end_to_end,2,17,data\raw\mvtec_anomaly_detection\bottle\test\good\017.png,29.337799991481006,2.791172742843628
patch_layer3,end_to_end,2,18,data\raw\mvtec_anomaly_detection\bottle\test\good\018.png,30.8528000023216,2.712047815322876
patch_layer3,end_to_end,2,19,data\raw\mvtec_anomaly_detection\bottle\test\good\019.png,30.109499930404127,2.826977014541626
patch_layer3,end_to_end,2,20,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\000.png,29.036999912932515,4.441296100616455
patch_layer3,end_to_end,2,21,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\001.png,29.20389990322292,4.986383438110352
patch_layer3,end_to_end,2,22,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\002.png,29.518800089135766,4.023044586181641
patch_layer3,end_to_end,2,23,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\003.png,31.883099931292236,4.895201683044434
patch_layer3,end_to_end,2,24,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\004.png,29.06480000820011,5.267384052276611
patch_layer3,end_to_end,2,25,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\005.png,28.518900042399764,4.60845422744751
patch_layer3,end_to_end,2,26,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\006.png,29.726000037044287,5.1306610107421875
patch_layer3,end_to_end,2,27,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\007.png,29.4127999804914,3.921571731567383
patch_layer3,end_to_end,2,28,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\008.png,32.29120001196861,5.3515305519104
patch_layer3,end_to_end,2,29,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\009.png,29.167399974539876,4.56941556930542
patch_layer3,end_to_end,2,30,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\010.png,28.885799925774336,4.809571743011475
patch_layer3,end_to_end,2,31,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\011.png,29.0895999642089,4.7340497970581055
patch_layer3,end_to_end,2,32,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\012.png,29.943999950774014,4.992428302764893
patch_layer3,end_to_end,2,33,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\013.png,31.541100004687905,4.032972812652588
patch_layer3,end_to_end,2,34,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\014.png,29.67199997510761,5.050409317016602
patch_layer3,end_to_end,2,35,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\015.png,29.635499930009246,5.041504383087158
patch_layer3,end_to_end,2,36,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\016.png,28.820800012908876,4.210008144378662
patch_layer3,end_to_end,2,37,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\017.png,28.854700038209558,4.592291831970215
patch_layer3,end_to_end,2,38,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\018.png,28.817699989303946,4.579996585845947
patch_layer3,end_to_end,2,39,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\019.png,29.97450006660074,4.464104175567627
patch_layer3,end_to_end,2,40,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\000.png,31.14169999025762,3.866772174835205
patch_layer3,end_to_end,2,41,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\001.png,31.111699994653463,5.003523826599121
patch_layer3,end_to_end,2,42,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\002.png,29.151599970646203,4.251943588256836
patch_layer3,end_to_end,2,43,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\003.png,29.18930002488196,4.884119510650635
patch_layer3,end_to_end,2,44,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\004.png,29.216499999165535,5.898159980773926
patch_layer3,end_to_end,2,45,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\005.png,29.921500012278557,4.653103828430176
patch_layer3,end_to_end,2,46,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\006.png,29.073400073684752,4.667858600616455
patch_layer3,end_to_end,2,47,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\007.png,29.248000006191432,3.7877302169799805
patch_layer3,end_to_end,2,48,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\008.png,29.425700078718364,3.8025619983673096
patch_layer3,end_to_end,2,49,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\009.png,29.96519999578595,4.703930854797363
patch_layer3,end_to_end,2,50,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\010.png,30.84550006315112,4.854950428009033
patch_layer3,end_to_end,2,51,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\011.png,32.271700096316636,4.31980562210083
patch_layer3,end_to_end,2,52,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\012.png,28.790300013497472,4.648650169372559
patch_layer3,end_to_end,2,53,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\013.png,29.56689998973161,4.230384826660156
patch_layer3,end_to_end,2,54,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\014.png,32.38800005055964,4.0090460777282715
patch_layer3,end_to_end,2,55,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\015.png,29.52570002526045,3.8369619846343994
patch_layer3,end_to_end,2,56,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\016.png,30.674900044687092,5.2383341789245605
patch_layer3,end_to_end,2,57,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\017.png,29.47649999987334,5.041371822357178
patch_layer3,end_to_end,2,58,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\018.png,29.43990007042885,5.599959850311279
patch_layer3,end_to_end,2,59,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\019.png,29.76570010650903,5.2333831787109375
patch_layer3,end_to_end,2,60,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\020.png,35.56600003503263,4.951472282409668
patch_layer3,end_to_end,2,61,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\021.png,32.727999961934984,4.783029079437256
patch_layer3,end_to_end,2,62,data\raw\mvtec_anomaly_detection\bottle\test\contamination\000.png,30.587999965064228,3.8528683185577393
patch_layer3,end_to_end,2,63,data\raw\mvtec_anomaly_detection\bottle\test\contamination\001.png,30.01709992531687,3.2465505599975586
patch_layer3,end_to_end,2,64,data\raw\mvtec_anomaly_detection\bottle\test\contamination\002.png,29.549700091592968,3.703580856323242
patch_layer3,end_to_end,2,65,data\raw\mvtec_anomaly_detection\bottle\test\contamination\003.png,29.626499977894127,3.002498149871826
patch_layer3,end_to_end,2,66,data\raw\mvtec_anomaly_detection\bottle\test\contamination\004.png,29.2335000121966,3.210782527923584
patch_layer3,end_to_end,2,67,data\raw\mvtec_anomaly_detection\bottle\test\contamination\005.png,30.778200016357005,4.765796184539795
patch_layer3,end_to_end,2,68,data\raw\mvtec_anomaly_detection\bottle\test\contamination\006.png,30.346899991855025,3.7494709491729736
patch_layer3,end_to_end,2,69,data\raw\mvtec_anomaly_detection\bottle\test\contamination\007.png,29.81159999035299,5.818613529205322
patch_layer3,end_to_end,2,70,data\raw\mvtec_anomaly_detection\bottle\test\contamination\008.png,29.559599934145808,4.308222770690918
patch_layer3,end_to_end,2,71,data\raw\mvtec_anomaly_detection\bottle\test\contamination\009.png,30.06479993928224,4.4941205978393555
patch_layer3,end_to_end,2,72,data\raw\mvtec_anomaly_detection\bottle\test\contamination\010.png,29.437200049869716,4.349096298217773
patch_layer3,end_to_end,2,73,data\raw\mvtec_anomaly_detection\bottle\test\contamination\011.png,29.415099998004735,4.035782814025879
patch_layer3,end_to_end,2,74,data\raw\mvtec_anomaly_detection\bottle\test\contamination\012.png,30.019200057722628,3.479198455810547
patch_layer3,end_to_end,2,75,data\raw\mvtec_anomaly_detection\bottle\test\contamination\013.png,29.425900080241263,4.929323196411133
